user_id,signup_date,platform,acquisition_channel,country,plan
111941,2026-09-06,Mobile,Organic,US,Free
111942,2026-07-30,Mobile,Paid Social,India,Free
111943,2026-07-06,Mobile,Organic,Australia,Free
111944,2026-08-01,Mobile,Organic,India,Free
111945,2026-08-21,Mobile,Paid Social,India,Pro Trial
111946,2026-07-01,Mobile,Organic,Australia,Free
111947,2026-07-23,Mobile,Paid Social,India,Free
111948,2026-07-07,Desktop,Organic,India,Pro Trial
111949,2026-07-05,Desktop,Paid Search,India,Free
111950,2026-08-04,Mobile,Organic,US,Free
111951,2026-07-02,Mobile,Organic,India,Free
111952,2026-08-26,Desktop,Paid Search,India,Pro Trial
111953,2026-08-07,Desktop,Paid Social,US,Pro Trial
111954,2026-07-20,Desktop,Paid Search,India,Free
111955,2026-08-03,Mobile,Paid Social,India,Free
111956,2026-08-27,Mobile,Organic,India,Free
111957,2026-08-13,Mobile,Organic,India,Free
111958,2026-09-01,Mobile,Organic,Australia,Free
111959,2026-08-16,Mobile,Paid Search,US,Pro Trial
111960,2026-07-10,Desktop,Paid Social,US,Free
111961,2026-08-10,Mobile,Paid Social,US,Free
111962,2026-08-13,Mobile,Referral,Australia,Free
111963,2026-07-19,Desktop,Content,US,Free
111964,2026-08-19,Mobile,Organic,India,Free
111965,2026-07-03,Mobile,Paid Search,UK,Pro Trial
111966,2026-07-06,Desktop,Content,US,Free
111967,2026-09-07,Desktop,Referral,India,Pro Trial
111968,2026-09-05,Desktop,Referral,India,Free
111969,2026-09-04,Mobile,Content,India,Free
111970,2026-07-14,Mobile,Organic,India,Free
111971,2026-08-13,Mobile,Organic,Australia,Free
111972,2026-08-09,Desktop,Referral,India,Free
111973,2026-07-01,Mobile,Content,Australia,Free
111974,2026-07-26,Desktop,Paid Search,Australia,Pro Trial
111975,2026-08-24,Mobile,Paid Search,India,Free
111976,2026-09-06,Mobile,Organic,US,Pro Trial
111977,2026-07-31,Mobile,Referral,India,Free
111978,2026-07-31,Desktop,Organic,India,Pro Trial
111979,2026-08-18,Desktop,Paid Search,India,Free
111980,2026-07-23,Mobile,Paid Social,US,Free
111981,2026-08-31,Mobile,Organic,India,Free
111982,2026-07-08,Desktop,Content,India,Pro Trial
111983,2026-07-11,Mobile,Content,India,Free
111984,2026-09-06,Mobile,Organic,US,Free
111985,2026-08-14,Mobile,Paid Social,Canada,Free
111986,2026-08-26,Desktop,Referral,US,Pro Trial
111987,2026-08-01,Mobile,Organic,US,Free
111988,2026-08-08,Mobile,Paid Search,India,Pro Trial
111989,2026-08-08,Mobile,Organic,US,Free
111990,2026-09-03,Desktop,Paid Social,India,Free
111991,2026-07-10,Mobile,Paid Search,India,Free
111992,2026-08-15,Mobile,Paid Search,India,Free
111993,2026-07-01,Desktop,Referral,India,Free
111994,2026-07-24,Desktop,Paid Social,India,Free
111995,2026-07-02,Mobile,Paid Social,US,Free
111996,2026-08-15,Mobile,Organic,UK,Free
111997,2026-08-21,Mobile,Organic,US,Free
111998,2026-08-11,Mobile,Paid Search,India,Free
111999,2026-07-31,Desktop,Referral,UK,Free
112000,2026-07-30,Desktop,Organic,India,Free
112001,2026-08-14,Mobile,Content,US,Free
112002,2026-09-02,Mobile,Organic,UK,Free
112003,2026-09-02,Mobile,Paid Search,India,Free
112004,2026-08-04,Mobile,Organic,Canada,Pro Trial
112005,2026-08-05,Mobile,Paid Search,UK,Free
112006,2026-08-14,Mobile,Organic,India,Free
112007,2026-08-19,Mobile,Paid Social,India,Free
112008,2026-07-19,Mobile,Organic,UK,Free
112009,2026-07-28,Desktop,Content,India,Free
112010,2026-07-22,Mobile,Referral,Australia,Free
112011,2026-07-08,Mobile,Organic,India,Free
112012,2026-08-29,Mobile,Referral,UK,Free
112013,2026-09-06,Mobile,Referral,US,Free
112014,2026-08-29,Mobile,Organic,Canada,Free
112015,2026-08-01,Desktop,Content,India,Free
112016,2026-09-04,Mobile,Content,India,Free
112017,2026-07-25,Desktop,Organic,India,Free
112018,2026-08-20,Mobile,Organic,India,Free
112019,2026-08-13,Mobile,Organic,US,Free
112020,2026-07-20,Desktop,Paid Search,India,Free
112021,2026-08-17,Mobile,Organic,Australia,Free
112022,2026-08-20,Desktop,Organic,India,Pro Trial
112023,2026-09-01,Mobile,Paid Social,Canada,Pro Trial
112024,2026-08-26,Mobile,Paid Social,US,Free
112025,2026-07-08,Desktop,Organic,India,Free
112026,2026-08-28,Mobile,Paid Social,US,Pro Trial
112027,2026-07-23,Desktop,Paid Social,India,Free
112028,2026-07-28,Desktop,Referral,India,Pro Trial
112029,2026-09-04,Mobile,Organic,India,Free
112030,2026-07-01,Mobile,Organic,India,Free
112031,2026-08-03,Mobile,Paid Search,India,Pro Trial
112032,2026-08-02,Mobile,Paid Search,India,Free
112033,2026-08-30,Mobile,Paid Search,India,Free
112034,2026-07-17,Mobile,Organic,Australia,Free
112035,2026-08-29,Mobile,Referral,US,Free
112036,2026-08-13,Mobile,Organic,Australia,Free
112037,2026-08-26,Desktop,Paid Social,UK,Free
112038,2026-07-03,Mobile,Paid Search,India,Free
112039,2026-07-30,Desktop,Content,India,Free
112040,2026-07-05,Desktop,Paid Search,India,Free
112041,2026-08-20,Mobile,Organic,US,Free
112042,2026-07-27,Desktop,Paid Search,India,Free
112043,2026-07-28,Mobile,Paid Social,US,Free
112044,2026-08-15,Mobile,Organic,US,Free
112045,2026-08-11,Mobile,Content,India,Pro Trial
112046,2026-08-10,Desktop,Paid Social,India,Free
112047,2026-08-03,Mobile,Paid Social,Canada,Free
112048,2026-07-30,Desktop,Organic,India,Free
112049,2026-08-22,Mobile,Paid Search,India,Free
112050,2026-07-03,Mobile,Organic,India,Free
112051,2026-09-05,Desktop,Organic,India,Free
112052,2026-08-17,Mobile,Organic,India,Free
112053,2026-07-25,Mobile,Content,India,Free
112054,2026-07-26,Desktop,Paid Social,India,Free
112055,2026-07-11,Mobile,Paid Search,US,Free
112056,2026-08-29,Mobile,Organic,India,Free
112057,2026-08-16,Mobile,Organic,Canada,Free
112058,2026-08-03,Mobile,Organic,US,Free
112059,2026-08-17,Mobile,Paid Social,UK,Pro Trial
112060,2026-07-27,Mobile,Organic,India,Free
112061,2026-08-11,Desktop,Organic,UK,Pro Trial
112062,2026-08-11,Mobile,Referral,India,Free
112063,2026-08-10,Desktop,Paid Search,US,Pro Trial
112064,2026-08-21,Mobile,Content,Canada,Pro Trial
112065,2026-07-04,Mobile,Organic,India,Free
112066,2026-07-30,Desktop,Paid Search,India,Free
112067,2026-08-17,Mobile,Paid Social,Canada,Free
112068,2026-07-08,Mobile,Paid Search,India,Pro Trial
112069,2026-07-18,Desktop,Content,India,Free
112070,2026-08-20,Desktop,Referral,UK,Pro Trial
112071,2026-07-09,Mobile,Paid Social,Canada,Free
112072,2026-07-06,Desktop,Paid Social,Canada,Free
112073,2026-07-19,Mobile,Paid Search,India,Free
112074,2026-08-04,Mobile,Paid Search,Canada,Pro Trial
112075,2026-08-05,Desktop,Organic,India,Free
112076,2026-07-18,Mobile,Organic,UK,Free
112077,2026-07-15,Mobile,Organic,UK,Free
112078,2026-08-27,Desktop,Paid Social,US,Free
112079,2026-08-02,Desktop,Content,Canada,Free
112080,2026-09-02,Desktop,Paid Search,US,Pro Trial
112081,2026-08-20,Desktop,Paid Social,US,Free
112082,2026-07-03,Mobile,Paid Social,US,Free
112083,2026-08-07,Mobile,Paid Social,US,Free
112084,2026-08-10,Desktop,Referral,US,Free
112085,2026-09-06,Mobile,Organic,India,Pro Trial
112086,2026-07-30,Desktop,Organic,UK,Free
112087,2026-07-10,Mobile,Paid Search,India,Pro Trial
112088,2026-07-21,Desktop,Organic,India,Free
112089,2026-07-26,Mobile,Referral,Canada,Free
112090,2026-08-31,Desktop,Organic,India,Pro Trial
112091,2026-08-16,Mobile,Paid Social,India,Free
112092,2026-07-13,Mobile,Paid Search,India,Pro Trial
112093,2026-07-11,Mobile,Content,India,Free
112094,2026-07-18,Desktop,Content,India,Free
112095,2026-07-12,Mobile,Organic,India,Free
112096,2026-08-03,Desktop,Referral,India,Free
112097,2026-07-06,Mobile,Organic,Australia,Free
112098,2026-08-10,Mobile,Paid Search,US,Free
112099,2026-08-21,Desktop,Paid Social,Canada,Free
112100,2026-09-02,Desktop,Organic,Canada,Free
112101,2026-08-19,Mobile,Referral,Canada,Free
112102,2026-08-31,Mobile,Paid Social,India,Free
112103,2026-08-05,Mobile,Referral,India,Free
112104,2026-07-27,Mobile,Organic,India,Free
112105,2026-09-05,Mobile,Organic,Australia,Free
112106,2026-07-30,Desktop,Referral,Canada,Free
112107,2026-09-06,Mobile,Organic,Australia,Free
112108,2026-08-12,Mobile,Organic,Australia,Free
112109,2026-08-12,Mobile,Content,UK,Free
112110,2026-08-09,Mobile,Content,India,Pro Trial
112111,2026-07-31,Desktop,Content,India,Pro Trial
112112,2026-09-02,Desktop,Paid Social,India,Pro Trial
112113,2026-07-14,Mobile,Paid Social,India,Free
112114,2026-07-20,Mobile,Organic,UK,Pro Trial
112115,2026-07-15,Mobile,Organic,US,Free
112116,2026-08-10,Desktop,Organic,Australia,Free
112117,2026-09-01,Mobile,Paid Search,India,Free
112118,2026-07-28,Mobile,Referral,Australia,Free
112119,2026-08-12,Desktop,Paid Social,India,Pro Trial
112120,2026-08-21,Mobile,Organic,India,Free
112121,2026-08-08,Mobile,Organic,India,Free
112122,2026-07-30,Mobile,Content,India,Free
112123,2026-08-11,Mobile,Organic,India,Pro Trial
112124,2026-08-02,Mobile,Paid Social,India,Free
112125,2026-07-30,Mobile,Paid Search,India,Free
112126,2026-07-01,Mobile,Organic,India,Free
112127,2026-07-17,Mobile,Paid Search,Australia,Pro Trial
112128,2026-08-28,Mobile,Paid Search,India,Free
112129,2026-08-27,Mobile,Organic,UK,Free
112130,2026-07-01,Mobile,Paid Search,India,Pro Trial
112131,2026-07-29,Desktop,Paid Search,US,Free
112132,2026-08-21,Mobile,Referral,India,Free
112133,2026-08-14,Desktop,Organic,US,Free
112134,2026-07-09,Desktop,Referral,US,Free
112135,2026-08-20,Desktop,Paid Search,Canada,Free
112136,2026-08-18,Mobile,Referral,India,Pro Trial
112137,2026-08-02,Mobile,Paid Search,Australia,Pro Trial
112138,2026-07-11,Mobile,Paid Search,US,Free
112139,2026-07-26,Mobile,Referral,US,Free
112140,2026-07-10,Mobile,Paid Social,US,Free
112141,2026-08-05,Mobile,Organic,US,Free
112142,2026-09-03,Mobile,Paid Search,Canada,Free
112143,2026-08-01,Desktop,Organic,India,Free
112144,2026-08-06,Mobile,Organic,India,Free
112145,2026-07-21,Desktop,Organic,India,Pro Trial
112146,2026-07-20,Mobile,Organic,US,Free
112147,2026-07-28,Desktop,Referral,India,Pro Trial
112148,2026-08-13,Desktop,Paid Search,India,Free
112149,2026-07-20,Mobile,Organic,India,Free
112150,2026-07-29,Mobile,Organic,Canada,Free
112151,2026-09-01,Mobile,Referral,US,Free
112152,2026-08-14,Mobile,Content,Australia,Free
112153,2026-08-23,Desktop,Organic,Canada,Pro Trial
112154,2026-07-26,Desktop,Organic,India,Free
112155,2026-07-28,Desktop,Referral,Canada,Free
112156,2026-09-07,Desktop,Content,UK,Free
112157,2026-08-20,Mobile,Content,India,Free
112158,2026-07-02,Mobile,Paid Search,India,Free
112159,2026-07-23,Desktop,Organic,UK,Free
112160,2026-09-01,Mobile,Referral,UK,Free
112161,2026-08-13,Mobile,Paid Social,US,Free
112162,2026-07-15,Desktop,Content,India,Pro Trial
112163,2026-08-22,Mobile,Organic,Canada,Free
112164,2026-08-13,Desktop,Paid Search,UK,Free
112165,2026-08-22,Desktop,Paid Social,US,Free
112166,2026-08-03,Desktop,Content,India,Free
112167,2026-07-09,Mobile,Paid Search,US,Free
112168,2026-08-12,Mobile,Content,Australia,Free
112169,2026-08-19,Mobile,Paid Social,India,Free
112170,2026-08-19,Mobile,Paid Social,India,Pro Trial
112171,2026-07-08,Mobile,Organic,Australia,Free
112172,2026-09-06,Mobile,Paid Social,India,Free
112173,2026-08-03,Mobile,Organic,India,Free
112174,2026-08-17,Mobile,Paid Social,Canada,Pro Trial
112175,2026-08-09,Mobile,Organic,US,Free
112176,2026-07-26,Mobile,Organic,US,Free
112177,2026-09-05,Desktop,Referral,UK,Free
112178,2026-07-03,Desktop,Organic,UK,Free
112179,2026-07-12,Mobile,Organic,US,Free
112180,2026-07-30,Desktop,Paid Search,India,Free
112181,2026-08-09,Mobile,Paid Social,US,Free
112182,2026-07-27,Mobile,Content,US,Free
112183,2026-08-16,Mobile,Organic,US,Free
112184,2026-08-17,Desktop,Referral,Canada,Pro Trial
112185,2026-08-21,Mobile,Organic,UK,Free
112186,2026-09-04,Mobile,Referral,India,Free
112187,2026-07-26,Desktop,Paid Social,Australia,Free
112188,2026-08-04,Desktop,Paid Social,India,Free
112189,2026-07-10,Mobile,Paid Search,UK,Free
112190,2026-07-18,Mobile,Paid Search,India,Pro Trial
112191,2026-09-07,Desktop,Referral,UK,Free
112192,2026-07-09,Mobile,Referral,India,Free
112193,2026-08-12,Desktop,Paid Social,India,Free
112194,2026-08-19,Desktop,Paid Search,Canada,Free
112195,2026-07-24,Desktop,Content,UK,Pro Trial
112196,2026-09-07,Mobile,Organic,India,Free
112197,2026-07-23,Desktop,Paid Search,India,Free
112198,2026-07-02,Mobile,Referral,India,Pro Trial
112199,2026-07-06,Mobile,Paid Social,UK,Free
112200,2026-08-01,Desktop,Paid Search,India,Free
112201,2026-07-13,Mobile,Organic,India,Free
112202,2026-07-27,Mobile,Organic,India,Pro Trial
112203,2026-07-27,Mobile,Organic,US,Free
112204,2026-09-01,Mobile,Referral,US,Free
112205,2026-09-03,Desktop,Paid Search,Canada,Free
112206,2026-07-02,Mobile,Organic,US,Free
112207,2026-08-18,Mobile,Paid Search,US,Free
112208,2026-08-01,Desktop,Organic,US,Free
112209,2026-07-18,Desktop,Referral,UK,Free
112210,2026-07-01,Mobile,Paid Social,Canada,Free
112211,2026-07-19,Desktop,Paid Search,Canada,Pro Trial
112212,2026-07-22,Desktop,Organic,India,Free
112213,2026-07-27,Desktop,Organic,US,Free
112214,2026-08-22,Mobile,Paid Social,UK,Free
112215,2026-08-03,Desktop,Paid Search,India,Free
112216,2026-08-30,Mobile,Organic,Australia,Free
112217,2026-08-26,Desktop,Referral,US,Free
112218,2026-07-12,Desktop,Paid Search,India,Free
112219,2026-07-30,Mobile,Referral,India,Free
112220,2026-08-18,Mobile,Paid Social,India,Free
112221,2026-08-31,Desktop,Paid Search,US,Pro Trial
112222,2026-07-01,Desktop,Content,Australia,Free
112223,2026-07-14,Mobile,Organic,US,Free
112224,2026-09-04,Mobile,Paid Search,India,Free
112225,2026-08-16,Desktop,Organic,US,Free
112226,2026-08-23,Mobile,Paid Social,US,Pro Trial
112227,2026-09-03,Mobile,Referral,India,Free
112228,2026-09-06,Mobile,Organic,Canada,Free
112229,2026-08-11,Mobile,Paid Social,US,Free
112230,2026-08-06,Mobile,Paid Social,UK,Free
112231,2026-07-24,Mobile,Organic,UK,Free
112232,2026-07-29,Mobile,Referral,India,Pro Trial
112233,2026-08-23,Mobile,Content,Australia,Free
112234,2026-08-24,Mobile,Paid Search,India,Free
112235,2026-07-03,Mobile,Paid Social,US,Free
112236,2026-08-22,Mobile,Paid Search,India,Free
112237,2026-08-23,Mobile,Paid Search,US,Free
112238,2026-07-07,Mobile,Paid Search,Canada,Free
112239,2026-07-16,Desktop,Referral,India,Free
112240,2026-07-07,Mobile,Paid Social,UK,Pro Trial
112241,2026-07-12,Mobile,Organic,US,Free
112242,2026-07-25,Desktop,Organic,Canada,Pro Trial
112243,2026-08-12,Desktop,Referral,US,Free
112244,2026-08-09,Desktop,Content,India,Free
112245,2026-08-25,Mobile,Paid Search,India,Pro Trial
112246,2026-08-14,Mobile,Organic,US,Free
112247,2026-07-20,Desktop,Organic,India,Free
112248,2026-07-12,Desktop,Organic,India,Free
112249,2026-07-13,Desktop,Paid Social,UK,Pro Trial
112250,2026-08-07,Desktop,Paid Search,India,Free
112251,2026-08-28,Mobile,Paid Search,India,Free
112252,2026-07-29,Desktop,Organic,UK,Free
112253,2026-08-13,Mobile,Organic,US,Pro Trial
112254,2026-08-09,Mobile,Referral,UK,Pro Trial
112255,2026-07-23,Mobile,Paid Social,India,Free
112256,2026-08-26,Desktop,Paid Social,UK,Free
112257,2026-08-12,Desktop,Organic,UK,Free
112258,2026-07-25,Desktop,Paid Search,India,Free
112259,2026-08-20,Mobile,Paid Social,US,Free
112260,2026-07-17,Mobile,Paid Search,US,Pro Trial
112261,2026-08-09,Mobile,Paid Social,Canada,Free
112262,2026-07-16,Mobile,Organic,Australia,Free
112263,2026-08-27,Desktop,Organic,UK,Free
112264,2026-09-04,Desktop,Referral,US,Free
112265,2026-07-22,Mobile,Content,UK,Free
112266,2026-07-19,Desktop,Paid Search,US,Free
112267,2026-08-10,Mobile,Paid Social,Australia,Pro Trial
112268,2026-07-10,Mobile,Paid Search,US,Free
112269,2026-08-20,Mobile,Paid Social,India,Free
112270,2026-07-20,Mobile,Paid Search,Australia,Free
112271,2026-07-13,Desktop,Organic,India,Free
112272,2026-09-06,Mobile,Referral,India,Free
112273,2026-08-19,Mobile,Paid Search,India,Free
112274,2026-08-10,Mobile,Paid Search,Canada,Free
112275,2026-07-31,Mobile,Referral,Australia,Free
112276,2026-07-30,Mobile,Paid Search,India,Free
112277,2026-08-04,Desktop,Organic,Canada,Free
112278,2026-07-28,Desktop,Referral,India,Pro Trial
112279,2026-07-28,Mobile,Organic,US,Free
112280,2026-09-02,Desktop,Paid Social,India,Free
112281,2026-07-24,Desktop,Organic,US,Free
112282,2026-07-20,Mobile,Referral,US,Free
112283,2026-08-23,Mobile,Paid Search,UK,Free
112284,2026-08-19,Mobile,Organic,India,Free
112285,2026-07-25,Desktop,Content,Canada,Pro Trial
112286,2026-08-12,Mobile,Paid Search,UK,Free
112287,2026-08-18,Mobile,Organic,US,Free
112288,2026-08-04,Mobile,Organic,Canada,Free
112289,2026-08-30,Mobile,Paid Search,US,Free
112290,2026-08-31,Mobile,Paid Search,India,Free
112291,2026-08-27,Mobile,Organic,UK,Free
112292,2026-07-21,Mobile,Referral,India,Free
112293,2026-08-31,Desktop,Organic,India,Free
112294,2026-07-29,Desktop,Paid Search,UK,Free
112295,2026-08-21,Mobile,Organic,UK,Free
112296,2026-08-01,Desktop,Referral,India,Free
112297,2026-08-23,Mobile,Content,Canada,Free
112298,2026-07-26,Mobile,Organic,India,Free
112299,2026-07-03,Mobile,Referral,India,Free
112300,2026-07-23,Mobile,Organic,Australia,Free
112301,2026-07-20,Mobile,Organic,India,Free
112302,2026-09-03,Mobile,Referral,India,Free
112303,2026-07-04,Desktop,Content,India,Free
112304,2026-08-27,Desktop,Referral,UK,Pro Trial
112305,2026-07-03,Mobile,Content,UK,Free
112306,2026-07-20,Desktop,Paid Search,Australia,Free
112307,2026-08-27,Mobile,Paid Search,US,Free
112308,2026-08-26,Desktop,Referral,India,Free
112309,2026-07-20,Desktop,Content,US,Free
112310,2026-07-04,Desktop,Paid Search,US,Free
112311,2026-08-27,Mobile,Paid Social,India,Pro Trial
112312,2026-07-15,Desktop,Organic,US,Free
112313,2026-08-25,Desktop,Organic,US,Free
112314,2026-08-27,Desktop,Paid Search,India,Free
112315,2026-08-08,Mobile,Content,Australia,Free
112316,2026-08-31,Mobile,Paid Social,US,Pro Trial
112317,2026-08-17,Mobile,Content,India,Pro Trial
112318,2026-07-16,Desktop,Organic,India,Free
112319,2026-08-30,Desktop,Organic,US,Free
112320,2026-08-04,Desktop,Organic,US,Free
112321,2026-09-02,Mobile,Referral,US,Pro Trial
112322,2026-07-10,Mobile,Organic,India,Free
112323,2026-09-06,Mobile,Content,India,Pro Trial
112324,2026-08-12,Desktop,Content,UK,Free
112325,2026-08-20,Mobile,Paid Search,US,Free
112326,2026-07-24,Mobile,Paid Search,Australia,Pro Trial
112327,2026-07-04,Desktop,Referral,US,Pro Trial
112328,2026-08-17,Mobile,Referral,India,Free
112329,2026-07-04,Mobile,Referral,India,Free
112330,2026-07-20,Desktop,Referral,India,Free
112331,2026-08-13,Desktop,Organic,UK,Free
112332,2026-09-04,Mobile,Paid Social,India,Free
112333,2026-08-11,Desktop,Organic,Canada,Free
112334,2026-07-08,Mobile,Organic,US,Free
112335,2026-08-16,Mobile,Paid Social,US,Pro Trial
112336,2026-09-06,Desktop,Organic,India,Pro Trial
112337,2026-07-12,Mobile,Paid Social,UK,Free
112338,2026-07-09,Mobile,Organic,US,Free
112339,2026-08-25,Mobile,Referral,India,Free
112340,2026-07-20,Desktop,Organic,India,Free
112341,2026-08-30,Desktop,Organic,India,Pro Trial
112342,2026-07-15,Desktop,Paid Search,India,Pro Trial
112343,2026-08-03,Desktop,Organic,Australia,Free
112344,2026-08-03,Desktop,Referral,India,Free
112345,2026-07-23,Desktop,Organic,US,Free
112346,2026-08-15,Mobile,Paid Search,US,Pro Trial
112347,2026-08-14,Mobile,Organic,India,Free
112348,2026-07-24,Mobile,Paid Search,Canada,Pro Trial
112349,2026-07-12,Mobile,Referral,UK,Free
112350,2026-09-02,Desktop,Organic,India,Free
112351,2026-07-12,Mobile,Paid Search,US,Free
112352,2026-09-03,Mobile,Referral,Canada,Free
112353,2026-08-15,Desktop,Organic,India,Free
112354,2026-08-06,Desktop,Paid Social,India,Free
112355,2026-08-25,Mobile,Organic,UK,Free
112356,2026-08-06,Mobile,Content,US,Free
112357,2026-08-27,Mobile,Paid Search,US,Pro Trial
112358,2026-07-07,Mobile,Referral,Australia,Free
112359,2026-08-22,Mobile,Paid Search,US,Free
112360,2026-07-04,Mobile,Paid Social,US,Pro Trial
112361,2026-09-01,Mobile,Organic,India,Free
112362,2026-08-25,Desktop,Paid Search,US,Free
112363,2026-08-15,Mobile,Paid Search,India,Free
112364,2026-08-20,Mobile,Paid Social,India,Pro Trial
112365,2026-08-01,Mobile,Paid Search,India,Free
112366,2026-07-28,Desktop,Paid Search,India,Free
112367,2026-08-02,Desktop,Organic,India,Pro Trial
112368,2026-07-21,Mobile,Paid Search,US,Free
112369,2026-07-12,Mobile,Paid Social,India,Free
112370,2026-08-07,Mobile,Organic,Australia,Free
112371,2026-07-08,Mobile,Organic,India,Free
